,start_node,end_node,osmid,maxspeed,highway,surface,lanes,oneway,geometry,name,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s)
1865,1612102494,389495065,path_1612102494,,,,,,"LINESTRING (30.5126769 59.8923, 30.5133767 59.8921205)",,,,,,,,,,
1866,1612102497,389497699,path_1612102497,,,,,,"LINESTRING (30.5140662 59.8926423, 30.5133767 59.8921205)",,,,,,,,,,
1867,1612102498,389497722,path_1612102498,,,,,,"LINESTRING (30.5138143 59.8928658, 30.5133767 59.8921205)",,,,,,,,,,
1868,1612102506,389499167,path_1612102506,,,,,,"LINESTRING (30.5148229 59.8928428, 30.5149366 59.8925168)",,,,,,,,,,
1869,1612102507,389593301,path_1612102507,,,,,,"LINESTRING (30.5148465 59.8940936, 30.5149366 59.8925168)",,,,,,,,,,
1870,1612102509,389593377,path_1612102509,,,,,,"LINESTRING (30.5170791 59.8947767, 30.5169645 59.893019)",,,,,,,,,,
1871,1612102511,389593984,path_1612102511,,,,,,"LINESTRING (30.5121473 59.8921003, 30.5119822 59.8917232)",,,,,,,,,,
1872,1612102518,392237015,path_1612102518,,,,,,"LINESTRING (30.511932 59.89194, 30.5119822 59.8917232)",,,,,,,,,,
1873,1612102524,392240377,path_1612102524,,,,,,"LINESTRING (30.5122534 59.8921997, 30.5119822 59.8917232)",,,,,,,,,,
1874,1613158851,392678058,path_1613158851,,,,,,"LINESTRING (30.3083578 59.9274925, 30.3081962 59.928111)",,,,,,,,,,
1875,1613346402,393012434,path_1613346402,,,,,,"LINESTRING (30.5172209 59.8946833, 30.5169645 59.893019)",,,,,,,,,,
1876,1613346409,393012442,path_1613346409,,,,,,"LINESTRING (30.5174051 59.8947317, 30.5169645 59.893019)",,,,,,,,,,
1877,1613346423,393558448,path_1613346423,,,,,,"LINESTRING (30.5118902 59.8931922, 30.5119822 59.8917232)",,,,,,,,,,
1878,1613346424,394493440,path_1613346424,,,,,,"LINESTRING (30.5132903 59.8936145, 30.5133767 59.8921205)",,,,,,,,,,
1879,1613346445,394511641,path_1613346445,,,,,,"LINESTRING (30.5173696 59.8934568, 30.5169645 59.893019)",,,,,,,,,,
1880,1613346456,394511643,path_1613346456,,,,,,"LINESTRING (30.512271 59.8932845, 30.5119822 59.8917232)",,,,,,,,,,
1881,1613346472,394905989,path_1613346472,,,,,,"LINESTRING (30.5120806 59.8932383, 30.5119822 59.8917232)",,,,,,,,,,
1882,1613403059,394906025,path_1613403059,,,,,,"LINESTRING (30.1744467 59.8412497, 30.1753849 59.8410688)",,,,,,,,,,
1883,1614530509,395013084,path_1614530509,,,,,,"LINESTRING (30.5137391 59.8941611, 30.5149366 59.8925168)",,,,,,,,,,
1884,1614530542,395013085,path_1614530542,,,,,,"LINESTRING (30.5115022 59.8927477, 30.5119822 59.8917232)",,,,,,,,,,
1885,1614530547,395013089,path_1614530547,,,,,,"LINESTRING (30.5163258 59.8944732, 30.5169645 59.893019)",,,,,,,,,,
1886,1614530569,395013090,path_1614530569,,,,,,"LINESTRING (30.51462 59.89346, 30.5149366 59.8925168)",,,,,,,,,,
1887,1614530590,395013105,path_1614530590,,,,,,"LINESTRING (30.5147397 59.8932635, 30.5149366 59.8925168)",,,,,,,,,,
1888,1614530593,395013107,path_1614530593,,,,,,"LINESTRING (30.5105083 59.8925343, 30.5119822 59.8917232)",,,,,,,,,,
1889,1614530600,395013108,path_1614530600,,,,,,"LINESTRING (30.5157119 59.8933071, 30.5149366 59.8925168)",,,,,,,,,,
1890,1614530617,395013110,path_1614530617,,,,,,"LINESTRING (30.5146819 59.8933187, 30.5149366 59.8925168)",,,,,,,,,,
1891,1614530633,395013117,path_1614530633,,,,,,"LINESTRING (30.5148685 59.8931372, 30.5149366 59.8925168)",,,,,,,,,,
1892,1614530638,395013119,path_1614530638,,,,,,"LINESTRING (30.5156532 59.8936716, 30.5149366 59.8925168)",,,,,,,,,,
1893,1614530649,395013158,path_1614530649,,,,,,"LINESTRING (30.5153178 59.8937097, 30.5149366 59.8925168)",,,,,,,,,,
1894,1615820927,395013170,path_1615820927,,,,,,"LINESTRING (30.427605 59.6858627, 30.4281906 59.6859657)",,,,,,,,,,
1895,1616048728,395013174,path_1616048728,,,,,,"LINESTRING (30.4023413 59.8413955, 30.4039216 59.8411636)",,,,,,,,,,
1896,1617049575,395013177,path_1617049575,,,,,,"LINESTRING (30.2425369 59.8767704, 30.2424497 59.8749732)",,,,,,,,,,
1897,1617198818,405083813,path_1617198818,,,,,,"LINESTRING (30.1591931 59.8420493, 30.15792 59.8416896)",,,,,,,,,,
1898,1617200717,405103136,path_1617200717,,,,,,"LINESTRING (30.1634666 59.8392637, 30.1623637 59.8384004)",,,,,,,,,,
1899,1617738660,408065329,path_1617738660,,,,,,"LINESTRING (30.3206361 59.8888175, 30.3198692 59.8887375)",,,,,,,,,,
1900,1617738664,408065737,path_1617738664,,,,,,"LINESTRING (30.322624 59.8888819, 30.3222824 59.8887735)",,,,,,,,,,
1901,1617738665,408065951,path_1617738665,,,,,,"LINESTRING (30.3236471 59.8888642, 30.3248638 59.8888106)",,,,,,,,,,
1902,1617738705,409151628,path_1617738705,,,,,,"LINESTRING (30.3254545 59.8932102, 30.3245844 59.8931531)",,,,,,,,,,
1903,1618246872,410171290,path_1618246872,,,,,,"LINESTRING (30.2452475 59.8462676, 30.2447903 59.8470584)",,,,,,,,,,
1904,1618250459,411259535,path_1618250459,,,,,,"LINESTRING (30.2454449 59.8461914, 30.2449308 59.8471261)",,,,,,,,,,
1905,1618252573,411259553,path_1618252573,,,,,,"LINESTRING (30.245507 59.8462625, 30.2449308 59.8471261)",,,,,,,,,,
1906,1622468147,411434947,path_1622468147,,,,,,"LINESTRING (30.4743823 59.9459307, 30.4733114 59.9471212)",,,,,,,,,,
1907,1626578698,411434961,path_1626578698,,,,,,"LINESTRING (30.3107495 59.9346865, 30.3118605 59.9353013)",,,,,,,,,,
1908,1626601402,411434974,path_1626601402,,,,,,"LINESTRING (30.2780883 59.9344863, 30.278497 59.9344606)",,,,,,,,,,
1909,1626623982,411435000,path_1626623982,,,,,,"LINESTRING (30.3837201 59.9326657, 30.3839657 59.9327923)",,,,,,,,,,
1910,1627230807,411540502,path_1627230807,,,,,,"LINESTRING (30.3138097 59.9358355, 30.3148171 59.9363824)",,,,,,,,,,
1911,1627230809,411709357,path_1627230809,,,,,,"LINESTRING (30.3136381 59.9357732, 30.3148171 59.9363824)",,,,,,,,,,
1912,1631518165,411714266,path_1631518165,,,,,,"LINESTRING (30.2992795 59.8115406, 30.3004966 59.8102924)",,,,,,,,,,
1913,1632260944,412058595,path_1632260944,,,,,,"LINESTRING (30.404629 59.9375098, 30.4039358 59.9378532)",,,,,,,,,,
1914,1633034034,412128185,path_1633034034,,,,,,"LINESTRING (30.2423136 59.8782607, 30.2424497 59.8749732)",,,,,,,,,,
1915,1633710244,412128186,path_1633710244,,,,,,"LINESTRING (30.2485515 59.8526319, 30.2476237 59.8519559)",,,,,,,,,,
1916,1637467227,412769672,path_1637467227,,,,,,"LINESTRING (30.3602754 59.9401219, 30.3605319 59.9402343)",,,,,,,,,,
1917,1637483463,412769738,path_1637483463,,,,,,"LINESTRING (30.3605552 59.9359717, 30.3602603 59.9358409)",,,,,,,,,,
1918,1637512472,412780088,path_1637512472,,,,,,"LINESTRING (30.3670977 59.938507, 30.3675771 59.9383018)",,,,,,,,,,
1919,1637532725,412780089,path_1637532725,,,,,,"LINESTRING (30.3549801 59.9389753, 30.3552016 59.9388959)",,,,,,,,,,
1920,1637619822,412780090,path_1637619822,,,,,,"LINESTRING (30.3602234 59.939103, 30.3604426 59.9387966)",,,,,,,,,,
1921,1637627702,412780091,path_1637627702,,,,,,"LINESTRING (30.3665105 59.9393233, 30.3666902 59.9391023)",,,,,,,,,,
1922,1639036677,412780497,path_1639036677,,,,,,"LINESTRING (30.3719443 59.9360354, 30.3721827 59.936089)",,,,,,,,,,
1923,1641757719,415266405,path_1641757719,,,,,,"LINESTRING (30.3615944 59.7624581, 30.3623871 59.7627923)",,,,,,,,,,
1924,1642977363,415266407,path_1642977363,,,,,,"LINESTRING (30.394456 59.8119937, 30.3926867 59.8111371)",,,,,,,,,,
1925,1644513134,415266410,path_1644513134,,,,,,"LINESTRING (30.4708986 59.9180796, 30.4711528 59.9188906)",,,,,,,,,,
1926,1644513159,415410059,path_1644513159,,,,,,"LINESTRING (30.4740197 59.9148098, 30.4745207 59.9126879)",,,,,,,,,,
1927,1644513194,415410958,path_1644513194,,,,,,"LINESTRING (30.4723986 59.9165918, 30.471473 59.91889)",,,,,,,,,,
1928,1645482417,415532986,path_1645482417,,,,,,"LINESTRING (30.3580122 59.9252113, 30.3582272 59.9265898)",,,,,,,,,,
1929,1645504274,416331452,path_1645504274,,,,,,"LINESTRING (30.3582227 59.9258846, 30.3582272 59.9265898)",,,,,,,,,,
1930,1645808281,416704406,path_1645808281,,,,,,"LINESTRING (30.4764298 59.9145791, 30.4762716 59.9137516)",,,,,,,,,,
1931,1645808287,416782947,path_1645808287,,,,,,"LINESTRING (30.4753099 59.9160758, 30.4760188 59.913682)",,,,,,,,,,
1932,1645808309,416786376,path_1645808309,,,,,,"LINESTRING (30.4736627 59.9175802, 30.471473 59.91889)",,,,,,,,,,
1933,1645808312,416790936,path_1645808312,,,,,,"LINESTRING (30.4762248 59.9147958, 30.4762716 59.9137516)",,,,,,,,,,
1934,1646921960,416790949,path_1646921960,,,,,,"LINESTRING (30.4789914 59.9092565, 30.4786088 59.9109058)",,,,,,,,,,
1935,1646921961,416794719,path_1646921961,,,,,,"LINESTRING (30.4819668 59.9069005, 30.4824782 59.9067551)",,,,,,,,,,
1936,1646921979,416794758,path_1646921979,,,,,,"LINESTRING (30.4758554 59.9125419, 30.4750027 59.9127359)",,,,,,,,,,
1937,1646921998,416796518,path_1646921998,,,,,,"LINESTRING (30.4802383 59.9079744, 30.4817221 59.9075683)",,,,,,,,,,
1938,1646922003,416827945,path_1646922003,,,,,,"LINESTRING (30.479142 59.9090937, 30.4786088 59.9109058)",,,,,,,,,,
1939,1648535350,416828427,path_1648535350,,,,,,"LINESTRING (30.490086 59.937729, 30.4883651 59.9361636)",,,,,,,,,,
1940,1648535359,416860131,path_1648535359,,,,,,"LINESTRING (30.4951885 59.9397298, 30.493976 59.9357333)",,,,,,,,,,
1941,1648535364,416860579,path_1648535364,,,,,,"LINESTRING (30.4977045 59.9395757, 30.5015443 59.9395595)",,,,,,,,,,
1942,1649273026,416861142,path_1649273026,,,,,,"LINESTRING (30.625327 59.9305893, 30.5594043 59.9731805)",,,,,,,,,,
1943,1650532074,416861143,path_1650532074,,,,,,"LINESTRING (30.5215623 59.8644175, 30.5225628 59.86335)",,,,,,,,,,
1944,1650694697,416861144,path_1650694697,,,,,,"LINESTRING (30.4839143 59.9038205, 30.4855702 59.9037856)",,,,,,,,,,
1945,1650694706,416863558,path_1650694706,,,,,,"LINESTRING (30.486279 59.901832, 30.4866077 59.9017568)",,,,,,,,,,
1946,1651371614,416865231,path_1651371614,,,,,,"LINESTRING (30.3581238 59.9256355, 30.3582272 59.9265898)",,,,,,,,,,
1947,1651390921,416865232,path_1651390921,,,,,,"LINESTRING (30.3571041 59.9240641, 30.3564923 59.9236325)",,,,,,,,,,
1948,1651390956,416865233,path_1651390956,,,,,,"LINESTRING (30.3569699 59.9238803, 30.3564923 59.9236325)",,,,,,,,,,
1949,1651398803,416865406,path_1651398803,,,,,,"LINESTRING (30.3558087 59.9226816, 30.3560936 59.9236901)",,,,,,,,,,
1950,1651398804,416866354,path_1651398804,,,,,,"LINESTRING (30.3556383 59.9224602, 30.3560936 59.9236901)",,,,,,,,,,
1951,1652758499,416866666,path_1652758499,,,,,,"LINESTRING (30.3395075 59.9418016, 30.3389252 59.9422004)",,,,,,,,,,
1952,1653263668,416866674,path_1653263668,,,,,,"LINESTRING (30.1978895 59.8567515, 30.1997954 59.8567048)",,,,,,,,,,
1953,1653263672,416866677,path_1653263672,,,,,,"LINESTRING (30.1991138 59.8564797, 30.1997954 59.8567048)",,,,,,,,,,
1954,1653263681,416866681,path_1653263681,,,,,,"LINESTRING (30.1986429 59.8577391, 30.1997954 59.8567048)",,,,,,,,,,
1955,1654336911,416866683,path_1654336911,,,,,,"LINESTRING (30.4733236 59.9178389, 30.471473 59.91889)",,,,,,,,,,
1956,1654662104,416867142,path_1654662104,,,,,,"LINESTRING (30.3130681 59.9264763, 30.3124818 59.9267494)",,,,,,,,,,
1957,1654852020,416867148,path_1654852020,,,,,,"LINESTRING (30.4821044 59.9061165, 30.4826333 59.9065893)",,,,,,,,,,
1958,1654852070,416867950,path_1654852070,,,,,,"LINESTRING (30.4822627 59.9060862, 30.4826333 59.9065893)",,,,,,,,,,
1959,1655575002,416867951,path_1655575002,,,,,,"LINESTRING (30.3399017 59.8409406, 30.3383036 59.8407576)",,,,,,,,,,
1960,1655709464,416867953,path_1655709464,,,,,,"LINESTRING (30.3490894 59.8338935, 30.348107 59.833465)",,,,,,,,,,
1961,1655711682,416868031,path_1655711682,,,,,,"LINESTRING (30.3456494 59.8351302, 30.3440404 59.835651)",,,,,,,,,,
1962,1656306154,416868467,path_1656306154,,,,,,"LINESTRING (30.473086 59.8982309, 30.4733003 59.8986821)",,,,,,,,,,
1963,1658669893,416869040,path_1658669893,,,,,,"LINESTRING (30.3988484 59.8255652, 30.3968371 59.8247702)",,,,,,,,,,
1964,1658702021,416869042,path_1658702021,,,,,,"LINESTRING (30.3983856 59.8271633, 30.3978092 59.8277181)",,,,,,,,,,
1965,1658702023,416869599,path_1658702023,,,,,,"LINESTRING (30.3983917 59.8281122, 30.3978411 59.8277854)",,,,,,,,,,
1966,1658931084,416869600,path_1658931084,,,,,,"LINESTRING (30.3969999 59.8241941, 30.3968371 59.8247702)",,,,,,,,,,
1967,1658931089,416869609,path_1658931089,,,,,,"LINESTRING (30.3962631 59.8242763, 30.3968371 59.8247702)",,,,,,,,,,
1968,1658945003,417988643,path_1658945003,,,,,,"LINESTRING (30.3206432 59.9232466, 30.3193994 59.9226239)",,,,,,,,,,
1969,1659023398,418747771,path_1659023398,,,,,,"LINESTRING (30.3856102 59.8308454, 30.3847419 59.829679)",,,,,,,,,,
1970,1659362989,418747914,path_1659362989,,,,,,"LINESTRING (30.3888022 59.8315759, 30.3882294 59.8286485)",,,,,,,,,,
1971,1667548121,418747916,path_1667548121,,,,,,"LINESTRING (30.4690919 59.7597782, 30.4714524 59.7604302)",,,,,,,,,,
1972,1667548161,420405762,path_1667548161,,,,,,"LINESTRING (30.4693363 59.7605723, 30.4714524 59.7604302)",,,,,,,,,,
1973,1668416978,420405764,path_1668416978,,,,,,"LINESTRING (30.6054819 59.7330946, 30.6059479 59.7353179)",,,,,,,,,,
1974,1668888593,420411851,path_1668888593,,,,,,"LINESTRING (30.5092472 59.9134242, 30.5088627 59.9132924)",,,,,,,,,,
1975,1668888594,420416556,path_1668888594,,,,,,"LINESTRING (30.5110835 59.9136823, 30.5102824 59.9145748)",,,,,,,,,,
1976,1668888598,420462730,path_1668888598,,,,,,"LINESTRING (30.5095572 59.9134086, 30.5088627 59.9132924)",,,,,,,,,,
1977,1670852164,421265061,path_1670852164,,,,,,"LINESTRING (30.3762948 59.8108833, 30.376813 59.8128444)",,,,,,,,,,
1978,1673018770,421265536,path_1673018770,,,,,,"LINESTRING (30.3939721 59.8120222, 30.3926867 59.8111371)",,,,,,,,,,
1979,1673049205,421265537,path_1673049205,,,,,,"LINESTRING (30.182163 59.7890538, 30.1793625 59.7908735)",,,,,,,,,,
1980,1673197342,421265538,path_1673197342,,,,,,"LINESTRING (30.476802 59.9042382, 30.4811555 59.9062418)",,,,,,,,,,
1981,1673200494,425782209,path_1673200494,,,,,,"LINESTRING (30.2781813 59.8973085, 30.2777749 59.8970854)",,,,,,,,,,
1982,1673200522,427144769,path_1673200522,,,,,,"LINESTRING (30.272765 59.9002667, 30.2738186 59.9004284)",,,,,,,,,,
1983,1673200525,427551605,path_1673200525,,,,,,"LINESTRING (30.2775638 59.8971618, 30.2777749 59.8970854)",,,,,,,,,,
1984,1673200528,427683696,path_1673200528,,,,,,"LINESTRING (30.2724316 59.9007722, 30.2727358 59.9017071)",,,,,,,,,,
1985,1673200558,427683719,path_1673200558,,,,,,"LINESTRING (30.2773172 59.8974376, 30.2777749 59.8970854)",,,,,,,,,,
1986,1673276833,427683746,path_1673276833,,,,,,"LINESTRING (30.2746794 59.8984369, 30.275209 59.8981339)",,,,,,,,,,
1987,1673276835,427683759,path_1673276835,,,,,,"LINESTRING (30.2731915 59.9021116, 30.2733948 59.9018533)",,,,,,,,,,
1988,1673276838,427683765,path_1673276838,,,,,,"LINESTRING (30.2765596 59.899763, 30.2750853 59.8994158)",,,,,,,,,,
1989,1674849496,427683783,path_1674849496,,,,,,"LINESTRING (30.6714726 59.9043581, 30.6498942 59.7886644)",,,,,,,,,,
1990,1674849610,428167017,path_1674849610,,,,,,"LINESTRING (30.6716558 59.905322, 30.6498942 59.7886644)",,,,,,,,,,
1991,1674859101,428283031,path_1674859101,,,,,,"LINESTRING (30.3887828 59.9435901, 30.3887238 59.9439411)",,,,,,,,,,
1992,1674919666,428283034,path_1674919666,,,,,,"LINESTRING (30.3979688 59.838036, 30.3976946 59.8376924)",,,,,,,,,,
1993,1674923196,428283035,path_1674923196,,,,,,"LINESTRING (30.3963361 59.8380819, 30.3964876 59.8387529)",,,,,,,,,,
1994,1675585149,428283038,path_1675585149,,,,,,"LINESTRING (30.4744244 59.7615676, 30.4742856 59.7608327)",,,,,,,,,,
1995,1675740015,428858583,path_1675740015,,,,,,"LINESTRING (30.2704261 59.8886646, 30.2697568 59.8886006)",,,,,,,,,,
1996,1675740029,428861700,path_1675740029,,,,,,"LINESTRING (30.2748491 59.8945113, 30.2751005 59.8939644)",,,,,,,,,,
1997,1677843594,429224060,path_1677843594,,,,,,"LINESTRING (30.6645838 59.7966291, 30.6629963 59.7854536)",,,,,,,,,,
1998,1677843597,429416885,path_1677843597,,,,,,"LINESTRING (30.6642905 59.7967367, 30.6629963 59.7854536)",,,,,,,,,,
1999,1677843600,430402043,path_1677843600,,,,,,"LINESTRING (30.6644272 59.7967122, 30.6629963 59.7854536)",,,,,,,,,,
2000,1680631370,431059130,path_1680631370,,,,,,"LINESTRING (30.4946946 59.8404983, 30.4937125 59.8405094)",,,,,,,,,,
2001,1682547622,431059145,path_1682547622,,,,,,"LINESTRING (30.341989 59.8465946, 30.3400944 59.8494619)",,,,,,,,,,
2002,1683440465,431092033,path_1683440465,,,,,,"LINESTRING (30.3609782 59.9434801, 30.3607575 59.9438741)",,,,,,,,,,
2003,1683440470,431092038,path_1683440470,,,,,,"LINESTRING (30.3609581 59.9432715, 30.3607099 59.9431056)",,,,,,,,,,
2004,1683446407,431110597,path_1683446407,,,,,,"LINESTRING (30.3582942 59.944079, 30.3590578 59.9439726)",,,,,,,,,,
2005,1683544138,431240540,path_1683544138,,,,,,"LINESTRING (30.3622716 59.9324104, 30.3624732 59.9333363)",,,,,,,,,,
2006,1683544140,431259338,path_1683544140,,,,,,"LINESTRING (30.3618857 59.9317566, 30.3615151 59.931751)",,,,,,,,,,
2007,1689163545,431264283,path_1689163545,,,,,,"LINESTRING (30.2036361 59.8303974, 30.2029309 59.8329298)",,,,,,,,,,
2008,1691576734,431264286,path_1691576734,,,,,,"LINESTRING (30.2743798 59.9185506, 30.2750496 59.9192758)",,,,,,,,,,
2009,1696237570,431268551,path_1696237570,,,,,,"LINESTRING (30.3601236 59.9366908, 30.3603045 59.936567)",,,,,,,,,,
2010,1697394690,431286875,path_1697394690,,,,,,"LINESTRING (30.3108464 59.8708769, 30.3136759 59.8716156)",,,,,,,,,,
2011,1698490151,431288753,path_1698490151,,,,,,"LINESTRING (30.3836956 59.829428, 30.3841381 59.8301347)",,,,,,,,,,
2012,1702476127,431289493,path_1702476127,,,,,,"LINESTRING (30.3682215 59.9295815, 30.368886 59.9295207)",,,,,,,,,,
2013,1704862322,431290082,path_1704862322,,,,,,"LINESTRING (30.3541786 59.8757689, 30.3530277 59.8735727)",,,,,,,,,,
2014,1705785124,431339737,path_1705785124,,,,,,"LINESTRING (30.3113125 59.8709832, 30.3136759 59.8716156)",,,,,,,,,,
2015,1705892997,431386545,path_1705892997,,,,,,"LINESTRING (30.3742751 59.8061143, 30.3739043 59.8062148)",,,,,,,,,,
2016,1709906089,431386549,path_1709906089,,,,,,"LINESTRING (30.1744811 59.8322212, 30.1737417 59.8330253)",,,,,,,,,,
2017,1709906091,431386553,path_1709906091,,,,,,"LINESTRING (30.1697596 59.8320834, 30.1666448 59.833079)",,,,,,,,,,
2018,1711319463,431388092,path_1711319463,,,,,,"LINESTRING (30.3175573 59.8774017, 30.3196409 59.8790926)",,,,,,,,,,
2019,1711319466,431388529,path_1711319466,,,,,,"LINESTRING (30.3172697 59.8773969, 30.3196409 59.8790926)",,,,,,,,,,
2020,1712252130,431388638,path_1712252130,,,,,,"LINESTRING (30.4721711 59.9167109, 30.471473 59.91889)",,,,,,,,,,
2021,1712415830,431578335,path_1712415830,,,,,,"LINESTRING (30.1587923 59.8415052, 30.15792 59.8416896)",,,,,,,,,,
2022,1712435168,432439880,path_1712435168,,,,,,"LINESTRING (30.4668032 59.9414127, 30.4666365 59.9407257)",,,,,,,,,,
2023,1712438175,432439909,path_1712438175,,,,,,"LINESTRING (30.2529475 59.8413844, 30.2546085 59.8416286)",,,,,,,,,,
2024,1712442566,432440165,path_1712442566,,,,,,"LINESTRING (30.1585299 59.8253194, 30.1569665 59.8248318)",,,,,,,,,,
2025,1714229723,432440191,path_1714229723,,,,,,"LINESTRING (30.4052177 59.8288786, 30.4048425 59.8294278)",,,,,,,,,,
2026,1714296976,432440214,path_1714296976,,,,,,"LINESTRING (30.4061066 59.8287933, 30.4065595 59.8287985)",,,,,,,,,,
2027,1714296977,432461415,path_1714296977,,,,,,"LINESTRING (30.4056023 59.8289167, 30.4057011 59.8296529)",,,,,,,,,,
2028,1716869275,432463683,path_1716869275,,,,,,"LINESTRING (30.4499312 59.8857265, 30.4485435 59.8883897)",,,,,,,,,,
2029,1717650039,432463791,path_1717650039,,,,,,"LINESTRING (30.4725348 59.9188811, 30.471473 59.91889)",,,,,,,,,,
2030,1718690122,432473216,path_1718690122,,,,,,"LINESTRING (30.3747401 59.8499178, 30.3750535 59.8454118)",,,,,,,,,,
2031,1719688892,432478153,path_1719688892,,,,,,"LINESTRING (30.4252174 59.8665997, 30.424825 59.866331)",,,,,,,,,,
2032,1720485888,435672675,path_1720485888,,,,,,"LINESTRING (30.4671294 59.9211316, 30.4675293 59.9204304)",,,,,,,,,,
2033,1721144852,435672677,path_1721144852,,,,,,"LINESTRING (30.3863653 59.8581921, 30.3831865 59.8568106)",,,,,,,,,,
2034,1721442047,435672688,path_1721442047,,,,,,"LINESTRING (30.4724353 59.9310846, 30.4728958 59.9301299)",,,,,,,,,,
2035,1721464880,435672690,path_1721464880,,,,,,"LINESTRING (30.45672 59.9235767, 30.4558078 59.9234463)",,,,,,,,,,
2036,1721607067,436605643,path_1721607067,,,,,,"LINESTRING (30.4998129 59.9194446, 30.5000761 59.9187196)",,,,,,,,,,
2037,1721707905,436605659,path_1721707905,,,,,,"LINESTRING (30.4240033 59.91801, 30.4245747 59.9185237)",,,,,,,,,,
2038,1721932822,436605684,path_1721932822,,,,,,"LINESTRING (30.3894141 59.8662401, 30.3887833 59.8633286)",,,,,,,,,,
2039,1722236726,436605691,path_1722236726,,,,,,"LINESTRING (30.4895632 59.9458419, 30.4889541 59.9451043)",,,,,,,,,,
2040,1722247162,436605705,path_1722247162,,,,,,"LINESTRING (30.4908864 59.9422294, 30.4897058 59.9404726)",,,,,,,,,,
2041,1722580982,436842784,path_1722580982,,,,,,"LINESTRING (30.3378687 59.9341637, 30.3380601 59.9338464)",,,,,,,,,,
2042,1722582627,436881477,path_1722582627,,,,,,"LINESTRING (30.4665648 59.9212707, 30.4675293 59.9204304)",,,,,,,,,,
2043,1722920199,437018006,path_1722920199,,,,,,"LINESTRING (30.357554 59.9307237, 30.3580423 59.9313624)",,,,,,,,,,
2044,1723602923,437018014,path_1723602923,,,,,,"LINESTRING (30.4620752 59.9196378, 30.4631088 59.9181484)",,,,,,,,,,
2045,1723780602,437041446,path_1723780602,,,,,,"LINESTRING (30.4766125 59.9166535, 30.4762716 59.9137516)",,,,,,,,,,
