field_1,element_type,osmid,name,amenity,landuse,shop,zone,field_1_2,start_node,end_node,osmid_2,maxspeed,lanes,highway,surface,oneway,name_2,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s),distance
"143",node,"575753926",Петербургские аптеки,pharmacy,,,"29","3360","259688731","259688613",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,416.772,0.416772,"1800","60",0.0069462,25.00632,0.000377482149861111
"144",node,"575753937",Удачная аптека,pharmacy,,,"29","3360","259688731","259688613",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,416.772,0.416772,"1800","60",0.0069462,25.00632,0.000278025732510873
"145",node,"579852128",Фермер,,,convenience,"23","5286","502842641","443007372",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,928.173,0.928173,"1800","60",0.01546955,55.69038,0.000354322214071538
"146",node,"579858198",Петербургские аптеки,pharmacy,,,"23","5286","502842641","443007372",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,928.173,0.928173,"1800","60",0.01546955,55.69038,9.71033866647681e-05
"147",node,"579868588",Лев,cafe,,,"23","5286","502842641","443007372",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,928.173,0.928173,"1800","60",0.01546955,55.69038,0.000141144905213682
"148",node,"599292697",Marco Polo,pub,,,"83","663","353574","5059285259",,,"3","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""улица Ленсовета"" ]","[ ""very_good"" ]",,,108.77,0.10877,"4000","60",0.00181283333333333,6.5262,0.000328337188964962
"149",node,"604938969",Ашан,,,supermarket,"81","6556","861924675","861924783",,,"1","[ ""unclassified"" ]","[ ""asphalt"" ]","0",,"[ ""intermediate"" ]",,,101.248,0.101248,"1800","60",0.00168746666666667,6.07488,0.00168490321680515
"149",node,"604938969",Ашан,,,supermarket,"81","6559","861924783","861924675",,,"1","[ ""unclassified"" ]","[ ""asphalt"" ]","0",,"[ ""intermediate"" ]",,,101.248,0.101248,"1800","60",0.00168746666666667,6.07488,0.00168490321680515
"152",node,"610288717",Продукты,,,convenience,"79","11437","1581768943","1581768945",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,549.297,0.549297,"1800","60",0.00915495,32.95782,0.000448348285376307
"152",node,"610288717",Продукты,,,convenience,"79","11436","1581768943","1581768945",,,"3","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""проспект Косыгина"" ]",,,,533.368,0.533368,"4000","60",0.00888946666666667,32.00208,0.000448348285376307
"153",node,"610298724",Евразия,restaurant,,,"79","24861","10240304080","10240304086",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""проспект Энтузиастов"" ]",,,,121.796,0.121796,"3600","60",0.00202993333333333,7.30776,0.000284043985235842
"155",node,"610299678",Градусы,,,alcohol,"79","24880","10240304090","10240304088",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""проспект Энтузиастов"" ]",,,,163.145,0.163145,"3600","60",0.00271908333333333,9.7887,0.000299619611749834
"156",node,"610299679",Верный,,,supermarket,"79","24880","10240304090","10240304088",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""проспект Энтузиастов"" ]",,,,163.145,0.163145,"3600","60",0.00271908333333333,9.7887,0.000329698495814249
"158",node,"611223160",Женская консультация № 16,doctors,,,"51","453","308260","10972322922",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""12-13-я линии В.О."" ]",,,,454.595,0.454595,"3600","60",0.00757658333333333,27.2757,0.000184717551330324
"159",node,"616507075",,pharmacy,,,"94","12633","1701090626","106192933",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""улица Ярослава Гашека"" ]",,,,485.063,0.485063,"3600","60",0.00808438333333333,29.10378,0.000844737347728514
"162",node,"616507120",Пятёрочка,,,supermarket,"94","12548","1700976790","1700976807",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Купчинская улица"" ]",,,,82.489,0.082489,"3600","60",0.00137481666666667,4.94934,0.00060152103630988
"166",node,"621446068",Пятёрочка,,,supermarket,"84","4088","366666877","1228540234",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Пилотов"" ]",,,,473.905,0.473905,"1800","60",0.00789841666666667,28.4343,0.00390797360277733
"166",node,"621446068",Пятёрочка,,,supermarket,"84","8568","1228540234","366666877",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Пилотов"" ]",,,,473.905,0.473905,"1800","60",0.00789841666666667,28.4343,0.00390797360277733
"170",node,"632754407",,car_wash,,,"81","14885","2003932097","2003932093",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Кузнецовская улица"" ]",,,,62.257,0.062257,"3600","60",0.00103761666666667,3.73542,0.000139158585269333
"173",node,"633571432",Ромашка,pharmacy,,,"25","23686","9072162254","1843297862",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""проспект Обуховской Обороны"" ]",,,,205.606,0.205606,"3600","60",0.00342676666666667,12.33636,0.000171763416541295
"175",node,"636823212",Алоэ,pharmacy,,,"84","24998","10242127521","2817539056",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Варшавская улица"" ]",,,,120.862,0.120862,"3600","60",0.00201436666666667,7.25172,0.00032742371644487
"180",node,"638679771",В шоколаде,,,beauty,"95","5370","564121282","1701091085",,,"4","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""проспект Славы"" ]","[ ""very_good"" ]",,,66.259,0.066259,"8800","60",0.00110431666666667,3.97554,0.000527138132275729
"181",node,"638679785",Озерки,pharmacy,,,"95","5370","564121282","1701091085",,,"4","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""проспект Славы"" ]","[ ""very_good"" ]",,,66.259,0.066259,"8800","60",0.00110431666666667,3.97554,0.000396989135718058
"182",node,"640444992",Пятёрочка,,,supermarket,"18","14271","1911633802","6300672",,,"3","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""проспект Маршала Жукова"" ]",,,,573.556,0.573556,"4000","60",0.00955926666666667,34.41336,0.00240214401119245
"183",node,"641893513","Одежда, Обувь, Сумки",,,clothes,"23","5286","502842641","443007372",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,928.173,0.928173,"1800","60",0.01546955,55.69038,4.85064564351436e-05
"184",node,"641900674",Ажур,cafe,,,"23","5286","502842641","443007372",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,928.173,0.928173,"1800","60",0.01546955,55.69038,0.000111928742580032
"185",node,"642164934",Пятёрочка,,,supermarket,"82","16956","2823889767","2823889769",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Варшавская улица"" ]","[ ""very_good"" ]",,,147.813,0.147813,"1800","60",0.00246355,8.86878,0.000779458586614959
"185",node,"642164934",Пятёрочка,,,supermarket,"82","16958","2823889769","2823889767",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Варшавская улица"" ]","[ ""very_good"" ]",,,147.813,0.147813,"1800","60",0.00246355,8.86878,0.000779458586614959
"186",node,"642355840",Газпромбанк,bank,,,"92","9492","1375049533","26057606",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,"[ ""very_good"" ]",,,465.994,0.465994,"1800","60",0.00776656666666667,27.95964,0.000185955306194141
"188",node,"643815000",Пятёрочка,,,supermarket,"95","12725","1701090995","1701090986",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Будапештская улица"" ]",,,,132.668,0.132668,"3600","60",0.00221113333333333,7.96008,0.000399397373273426
"189",node,"643977152",Горздрав,pharmacy,,,"95","2507","192796984","1701090901",,,"4","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""улица Димитрова"" ]","[ ""very_good"" ]",,,85.586,0.085586,"8800","60",0.00142643333333333,5.13516,0.000381385183820044
"190",node,"646730288",Райффайзен,bank,,,"42","3891","308641585","1570984707",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Ефимова"" ]",,,,414.855,0.414855,"1800","60",0.00691425,24.8913,0.000166802746028774
"198",node,"648312445",ВТБ,bank,,,"83","661","353572","353570",,,"4","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""улица Типанова"" ]","[ ""very_good"" ]",,,288.648,0.288648,"8800","60",0.0048108,17.31888,0.000319931443549071
"199",node,"648312452",Петербургские аптеки,pharmacy,,,"83","661","353572","353570",,,"4","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""улица Типанова"" ]","[ ""very_good"" ]",,,288.648,0.288648,"8800","60",0.0048108,17.31888,0.000366050602653726
"200",node,"648312459",Профи Клиник,dentist,,,"83","661","353572","353570",,,"4","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""улица Типанова"" ]","[ ""very_good"" ]",,,288.648,0.288648,"8800","60",0.0048108,17.31888,0.000260375083476572
"201",node,"648312470",Blues and Jeans,,,clothes,"83","14342","1929591516","255352804",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Авиационная улица"" ]",,,,288.849,0.288849,"3600","60",0.00481415,17.33094,0.000170204286710064
"203",node,"648467315",Дикси,,,supermarket,"83","1523","22264838","1929591518",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""Авиационная улица"" ]",,,,293.789,0.293789,"3600","60",0.00489648333333333,17.62734,0.000168978849598316
"204",node,"648467356",Перекрёсток,,,supermarket,"82","5856","684068474","684068480",,,"4","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Ленинский проспект"" ]","[ ""very_good"" ]",,,237.181,0.237181,"8800","60",0.00395301666666667,14.23086,0.000506765649702598
"209",node,"649181703",Магнит,,,supermarket,"0","5577","649531866","11257996570",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""площадь Коммуны"" ]",,,,163.008,0.163008,"1800","60",0.0027168,9.78048,0.000425407724685022
"212",node,"649226061",Дикси,,,supermarket,"0","2053","60080405","304199302",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Веры Слуцкой"" ]",,,,324.534,0.324534,"1800","40",0.00811335,29.20806,0.000441154798648907
"212",node,"649226061",Дикси,,,supermarket,"0","3846","304199302","60080405",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Веры Слуцкой"" ]",,,,324.534,0.324534,"1800","40",0.00811335,29.20806,0.000441154798648907
"214",node,"649226202",Ижора,restaurant,,,"0","2770","245967596","60080507",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""улица Труда"" ]",,,,205.153,0.205153,"1800","60",0.00341921666666667,12.30918,0.000250372425857543
"214",node,"649226202",Ижора,restaurant,,,"0","2065","60080507","245967596",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""улица Труда"" ]",,,,205.153,0.205153,"1800","60",0.00341921666666667,12.30918,0.000250372425857543
"215",node,"649245201",,,,car_repair,"0","5574","649531511","649531866",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Ижорская улица"" ]",,,,174.321,0.174321,"1800","60",0.00290535,10.45926,0.00040987478223974
"216",node,"649294052",,,,car_repair,"0","2065","60080507","245967596",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","0","[ ""улица Труда"" ]",,,,205.153,0.205153,"1800","60",0.00341921666666667,12.30918,0.00090384786521901
"218",node,"649402639",Сбербанк,bank,,,"0","2053","60080405","304199302",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Веры Слуцкой"" ]",,,,324.534,0.324534,"1800","40",0.00811335,29.20806,0.000447923436712393
"219",node,"649569494",Пятёрочка,,,supermarket,"0","17179","3134012242","446711582",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Павловская улица"" ]",,,,592.439,0.592439,"1800","60",0.00987398333333333,35.54634,0.000419763959888638
"219",node,"649569494",Пятёрочка,,,supermarket,"0","4874","446711582","3134012242",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""Павловская улица"" ]",,,,592.439,0.592439,"1800","60",0.00987398333333333,35.54634,0.000419763959888638
"220",node,"649569622",,,,convenience,"0","17135","3133914046","3145042619",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""Пролетарская улица"" ]",,,,211.064,0.211064,"3600","50",0.00422128,15.196608,0.000240220980136466
"221",node,"649602650",Промсвязьбанк,bank,,,"83","11109","1555933627","250983775",,,"2","[ ""secondary_link"" ]","[ ""asphalt"" ]","1",,,,,295.185,0.295185,"3600","60",0.00491975,17.7111,3.72849180850569e-06
"222",node,"649783626",Дикси,,,supermarket,"0","2754","245967263","245967261",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""набережная Комсомольского канала"" ]",,,,209.846,0.209846,"1800","60",0.00349743333333333,12.59076,0.000783178820979103
"223",node,"649844838",Верный,,,supermarket,"0","25569","10697319293","10697319300",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""Пролетарская улица"" ]",,,,138.005,0.138005,"1800","50",0.0027601,9.93636,0.000557933906948068
"223",node,"649844838",Верный,,,supermarket,"0","25572","10697319300","10697319293",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","0","[ ""Пролетарская улица"" ]",,,,138.005,0.138005,"1800","50",0.0027601,9.93636,0.000557933906948068
"225",node,"649864405",Центральная районная библиотека им. М.А.Светлова,library,,,"0","3846","304199302","60080405",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Веры Слуцкой"" ]",,,,324.534,0.324534,"1800","40",0.00811335,29.20806,0.000473294031468848
"226",node,"650026783",Teboil,fuel,,,"13","5582","650026782","4415564584",,,"4","[ ""trunk"" ]","[ ""asphalt"" ]","0","[ ""Красносельское шоссе"" ]",,,,131.026,0.131026,"1800","60",0.00218376666666667,7.86156,0.000549548966383162
"228",node,"651508033",,,,car_parts,"83","5375","566455301","566455296",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,516.994,0.516994,"1800","60",0.00861656666666667,31.01964,0.000435626626203849
"229",node,"651661475",Лилак,restaurant,,,"83","5375","566455301","566455296",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,516.994,0.516994,"1800","60",0.00861656666666667,31.01964,0.000377779549133873
"230",node,"651661478",Семишагофф,,,supermarket,"83","5375","566455301","566455296",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,516.994,0.516994,"1800","60",0.00861656666666667,31.01964,0.000595645012394983
"231",node,"651661492",Пятёрочка,,,supermarket,"83","5375","566455301","566455296",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,516.994,0.516994,"1800","60",0.00861656666666667,31.01964,0.000664104455837358
"232",node,"651661522",,,,alcohol,"83","5604","651661531","651661524",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,326.652,0.326652,"1800","60",0.0054442,19.59912,0.000328874515388976
"233",node,"651661523",Транзит,,,car_parts,"83","5604","651661531","651661524",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,326.652,0.326652,"1800","60",0.0054442,19.59912,0.00031213394122123
"234",node,"651661535",ТракTir,,,car_parts,"83","5604","651661531","651661524",,,"1","[ ""residential"" ]","[ ""asphalt"" ]","1",,,,,326.652,0.326652,"1800","60",0.0054442,19.59912,0.00014546152648964
"235",node,"651661567",Евразия,restaurant,,,"83","13046","1712570762","1712570764",,,"2","[ ""secondary"" ]","[ ""asphalt"" ]","1","[ ""проспект Юрия Гагарина"" ]",,,,80.21,0.08021,"3600","60",0.00133683333333333,4.8126,0.000297789190508514
"236",node,"652383850",Feromon,cafe,,,"98","1572","22309442","1570463148",,,"1","[ ""tertiary"" ]","[ ""asphalt"" ]","1","[ ""набережная канала Грибоедова"" ]",,,,246.59,0.24659,"1800","60",0.00410983333333333,14.7954,0.000151430222023769
"237",node,"652669542",il Konti,restaurant,,,"51","790","8084302","237696",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""16-17-я линии В.О."" ]",,,,359.13,0.35913,"1800","60",0.0059855,21.5478,0.000258171929843544
"238",node,"652699378",Пятёрочка,,,supermarket,"51","790","8084302","237696",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""16-17-я линии В.О."" ]",,,,359.13,0.35913,"1800","60",0.0059855,21.5478,0.000233589460821523
"239",node,"653733612",,car_wash,,,"81","23600","8939749950","8939749945",,,"2","[ ""tertiary"" ]",,"1",,,,,368.223,0.368223,"3600","60",0.00613705,22.09338,0.000776457043208686
"240",node,"653733629",,car_wash,,,"81","23600","8939749950","8939749945",,,"2","[ ""tertiary"" ]",,"1",,,,,368.223,0.368223,"3600","60",0.00613705,22.09338,0.000757059163856448
"242",node,"655120339",The Game of Swords,bar,,,"99","11345","1573794585","1573794582",,,"2","[ ""primary"" ]","[ ""asphalt"" ]","1","[ ""Невский проспект"" ]",,,,176.425,0.176425,"3600","60",0.00294041666666667,10.5855,0.00014026608687089
"243",node,"655184412",Mr. Toad,bar,,,"100","11196","1562026717","1645504218",,,"2","[ ""residential"" ]","[ ""asphalt"" ]","1","[ ""Коломенская улица"" ]",,,,335.322,0.335322,"3600","60",0.0055887,20.11932,0.000134706791427265
"244",node,"655250863",Суши Те Вёсла,restaurant,,,"23","15300","2151584016","2359037596",,,"2","[ ""primary_link"" ]","[ ""asphalt"" ]","1",,,,,78.168,0.078168,"3600","60",0.0013028,4.69008,0.000597732773434341
"245",node,"655255171",Радуга,pharmacy,,,"23","15698","2359037596","2359037591",,,"2","[ ""primary_link"" ]","[ ""asphalt"" ]","1",,,,,52.38,0.05238,"3600","60",0.000873,3.1428,0.000607856647471414
"247",node,"659748436",Пулковский,,,supermarket,"84","2346","128694765","3242807526",,,"2","[ ""tertiary"" ]","[ ""asphalt"" ]","0","[ ""улица Галстяна"" ]",,,,232.215,0.232215,"1800","60",0.00387025,13.9329,0.000784042008532933
