geometry,element_type,osmid,name,amenity,landuse,shop,zone,field_1_2,start_node,end_node,osmid_2,maxspeed,lanes,highway,surface,oneway,name_2,smoothness,living_street,service,length (m),length (km),capacity (veh/h),maxspeed (km/h),flow_time (h),flow_time (s),distance
"LINESTRING (30.2893587 59.9178996, 30.289344610528158 59.918021188611085)",node,487274925,РеалЪ,,,supermarket,43.0,11152,1559587125,1668241063,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""площадь Тургенева"" ]",,,,127.658,0.127658,3600,60,0.0021276333333333,7.65948,0.0001224022204165
"LINESTRING (30.5771521 59.7334049, 30.578203345402837 59.733051243095176)",node,490670904,Семишагофф,,,supermarket,0.0,17537,3488417575,3488417573,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Веры Слуцкой"" ]",,,,117.034,0.117034,3600,60,0.0019505666666666,7.02204,0.0011091393525231
"LINESTRING (30.3714069 59.9350026, 30.371435733039917 59.935086667793136)",node,497695708,Мисо,restaurant,,,97.0,20287,5001881585,856349454,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""6-я Советская улица"" ]",,,,72.834,0.072834,1800,60,0.0012139,4.37004,8.88748447770198e-05
"LINESTRING (30.3591809 59.8910788, 30.359448917005956 59.89134851905987)",node,505073897,Fit Service,,,car_repair,91.0,10494,1461378728,537497803,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""Бухарестская улица"" ]","[ ""excellent"" ]",,,886.789,0.886789,4000,60,0.0147798166666667,53.20734,0.000380238723353
"LINESTRING (30.399088 59.8751414, 30.39979610586177 59.87607074235478)",node,505178524,Перекрёсток,pub,,,96.0,1966,26058076,26058015,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,436.399,0.436399,1800,60,0.0072733166666666,26.18394,0.0011683711413179
"LINESTRING (30.3988433 59.876155, 30.399152658433838 59.87656101259062)",node,505178543,,bank,,,96.0,1966,26058076,26058015,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,436.399,0.436399,1800,60,0.0072733166666666,26.18394,0.0005104398733758
"LINESTRING (30.399276 59.8756532, 30.39966832660645 59.87616810285841)",node,505178561,Дикси,,,supermarket,96.0,1966,26058076,26058015,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,436.399,0.436399,1800,60,0.0072733166666666,26.18394,0.0006473369445054
"LINESTRING (30.3197933 59.9037738, 30.319784391696672 59.903853762021704)",node,507091462,Grand Империал,cafe,,,6.0,13859,1834086384,1533334337,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""Смоленская улица"" ]","[ ""good"" ]",,,448.774,0.448774,1800,60,0.0074795666666666,26.92644,8.04567137204473e-05
"LINESTRING (30.362681 59.938823, 30.362679210871455 59.938745179381414)",node,510432203,Оба два,restaurant,,,97.0,24437,10180535017,10180391212,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Некрасова"" ]","[ ""excellent"" ]",,,167.62,0.16762,3600,60,0.0027936666666666,10.0572,7.78411822751578e-05
"LINESTRING (30.4791166 59.9091262, 30.47952214917504 59.909571566684804)",node,517517766,Munhell,restaurant,,,29.0,3360,259688731,259688613,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,416.772,0.416772,1800,60,0.0069462,25.00632,0.0006023467583584
"LINESTRING (30.3914417 59.8727648, 30.39115016261161 59.87241583790503)",node,522606825,Пятёрочка,,,supermarket,96.0,18319,3707242840,3707242842,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Пражская улица"" ]",,,,84.824,0.084824,3600,60,0.0014137333333333,5.08944,0.0004547181462785
"LINESTRING (30.4021717 59.8733461, 30.40261259143906 59.87392474100595)",node,522606826,Горные вершины,pharmacy,,,96.0,1966,26058076,26058015,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,436.399,0.436399,1800,60,0.0072733166666666,26.18394,0.0007274686761667
"LINESTRING (30.3987329 59.8755773, 30.399361302874805 59.87640203742833)",node,522606830,,pharmacy,,,96.0,1966,26058076,26058015,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,436.399,0.436399,1800,60,0.0072733166666666,26.18394,0.0010368616102179
"LINESTRING (30.4124569 59.8669142, 30.412398962760967 59.86710348294921)",node,522606978,,pub,,,96.0,3406,267276592,5865394434,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""улица Турку"" ]",,,,121.555,0.121555,3600,60,0.0020259166666666,7.2933,0.000197951404466
"LINESTRING (30.4133188 59.8655265, 30.413385363466183 59.86531919969201)",node,522635680,Шаверлэнд,fast_food,,,96.0,114,244274,353747146,,,4,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Славы"" ]","[ ""excellent"" ]",,,103.448,0.103448,8800,60,0.0017241333333333,6.20688,0.0002177248555489
"LINESTRING (30.3024929 59.9321354, 30.302454630041286 59.932266087880805)",node,525359705,Продукты,,,convenience,47.0,16067,2406921861,1616938114,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Почтамтская улица"" ]",,,,208.304,0.208304,3600,60,0.0034717333333333,12.49824,0.0001361760328743
"LINESTRING (30.3042383 59.9326612, 30.30420399099626 59.932778361636494)",node,525359854,Столовая на Почтамтской,cafe,,,47.0,16067,2406921861,1616938114,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Почтамтская улица"" ]",,,,208.304,0.208304,3600,60,0.0034717333333333,12.49824,0.0001220817627823
"LINESTRING (30.303888 59.9325587, 30.303853712580494 59.93267578792861)",node,525359952,Вместе,,,convenience,47.0,16067,2406921861,1616938114,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Почтамтская улица"" ]",,,,208.304,0.208304,3600,60,0.0034717333333333,12.49824,0.0001220049595798
"LINESTRING (30.3029782 59.9322805, 30.302940735729567 59.93240843654012)",node,525360782,Папарацци,cafe,,,47.0,16067,2406921861,1616938114,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Почтамтская улица"" ]",,,,208.304,0.208304,3600,60,0.0034717333333333,12.49824,0.0001333091514411
"LINESTRING (30.6082289 59.7525055, 30.608431183101207 59.75270366531396)",node,527011738,Газпромнефть,fuel,,,0.0,7529,1014941630,1038102553,,,1,"[ ""unclassified"" ]",,0,"[ ""Октябрьская улица"" ]",,,,98.219,0.098219,1800,20,0.00491095,17.67942,0.0002831747599819
"LINESTRING (30.6082289 59.7525055, 30.608431183101207 59.75270366531396)",node,527011738,Газпромнефть,fuel,,,0.0,7705,1038102553,1014941630,,,1,"[ ""unclassified"" ]",,0,"[ ""Октябрьская улица"" ]",,,,98.219,0.098219,1800,20,0.00491095,17.67942,0.0002831747599819
"LINESTRING (30.4691225 59.8812352, 30.469046719452706 59.8815407625797)",node,548242849,Горные вершины,pharmacy,,,23.0,3976,322675323,1243601663,,,3,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Народная улица"" ]","[ ""very_good"" ]",,,44.42,0.04442,4000,60,0.0007403333333333,2.6652,0.0003148192838117
"LINESTRING (30.4572535 59.8799995, 30.45738389254668 59.87945803183388)",node,554247186,Сбербанк,bank,,,23.0,15698,2359037596,2359037591,,,2,"[ ""primary_link"" ]","[ ""asphalt"" ]",1,,,,,52.38,0.05238,3600,60,0.000873,3.1428,0.0005569470272389
"LINESTRING (30.4681476 59.8817668, 30.468205374306073 59.88150745251021)",node,554247393,Solo,,,clothes,23.0,3625,275058614,2153538989,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,463.495,0.463495,1800,60,0.0077249166666666,27.8097,0.0002657047062084
"LINESTRING (30.4624159 59.8803932, 30.462453138174848 59.88022603871625)",node,554254542,Кебаб,fast_food,,,23.0,3625,275058614,2153538989,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,463.495,0.463495,1800,60,0.0077249166666666,27.8097,0.000171258799629
"LINESTRING (30.3158476 59.9254398, 30.315818994570648 59.925702505111815)",node,560442878,Санкт-Петербург 190031,post_office,,,42.0,24312,10141296183,1609206207,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""переулок Бринько"" ]",,,,160.406,0.160406,1800,60,0.0026734333333333,9.62436,0.0002642579163665
"LINESTRING (30.3308092 59.8468153, 30.33025658790048 59.84678323075358)",node,571202792,,cafe,,,83.0,21038,5331770527,5331721981,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Ленсовета"" ]",,,,124.024,0.124024,3600,60,0.0020670666666666,7.44144,0.0005535418404279
"LINESTRING (30.3305281 59.8472275, 30.330231803862638 59.847210305309815)",node,571202794,Пятёрочка,,,supermarket,83.0,21038,5331770527,5331721981,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Ленсовета"" ]",,,,124.024,0.124024,3600,60,0.0020670666666666,7.44144,0.0002967946400886
"LINESTRING (30.3305132 59.8474233, 30.330220429302685 59.847406309898545)",node,571614638,PulkoffClub,bar,,,83.0,21038,5331770527,5331721981,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Ленсовета"" ]",,,,124.024,0.124024,3600,60,0.0020670666666666,7.44144,0.0002932632686737
"LINESTRING (30.4614602 59.9124835, 30.460961873451662 59.9120180985986)",node,575643791,Фармакор,pharmacy,,,29.0,25256,10242771177,10242771179,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Искровский проспект"" ]",,,,55.006,0.055006,3600,60,0.0009167666666666,3.30036,0.0006818561528679
"LINESTRING (30.4788423 59.9096801, 30.47909645190228 59.90995920496956)",node,575753926,Петербургские аптеки,pharmacy,,,29.0,3360,259688731,259688613,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,416.772,0.416772,1800,60,0.0069462,25.00632,0.0003774821498611
"LINESTRING (30.4782404 59.9103627, 30.478427589695794 59.91056826829942)",node,575753937,Удачная аптека,pharmacy,,,29.0,3360,259688731,259688613,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,416.772,0.416772,1800,60,0.0069462,25.00632,0.0002780257325108
"LINESTRING (30.4798804 59.883161, 30.47982375707639 59.88351076536505)",node,579852128,Фермер,,,convenience,23.0,5286,502842641,443007372,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,928.173,0.928173,1800,60,0.01546955,55.69038,0.0003543222140715
"LINESTRING (30.4814132 59.8836698, 30.481397676785548 59.88376565456439)",node,579858198,Петербургские аптеки,pharmacy,,,23.0,5286,502842641,443007372,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,928.173,0.928173,1800,60,0.01546955,55.69038,9.71033866647681e-05
"LINESTRING (30.4841741 59.8840723, 30.484151536187273 59.88421162967603)",node,579868588,Лев,cafe,,,23.0,5286,502842641,443007372,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,928.173,0.928173,1800,60,0.01546955,55.69038,0.0001411449052136
"LINESTRING (30.3302258 59.8531955, 30.32989871899596 59.85316680633427)",node,599292697,Marco Polo,pub,,,83.0,663,353574,5059285259,,,3,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""улица Ленсовета"" ]","[ ""very_good"" ]",,,108.77,0.10877,4000,60,0.0018128333333333,6.5262,0.0003283371889649
"LINESTRING (30.3508704 59.8692524, 30.3518165 59.8706466)",node,604938969,Ашан,,,supermarket,81.0,6556,861924675,861924783,,,1,"[ ""unclassified"" ]","[ ""asphalt"" ]",0,,"[ ""intermediate"" ]",,,101.248,0.101248,1800,60,0.0016874666666666,6.07488,0.0016849032168051
"LINESTRING (30.3508704 59.8692524, 30.3518165 59.8706466)",node,604938969,Ашан,,,supermarket,81.0,6559,861924783,861924675,,,1,"[ ""unclassified"" ]","[ ""asphalt"" ]",0,,"[ ""intermediate"" ]",,,101.248,0.101248,1800,60,0.0016874666666666,6.07488,0.0016849032168051
"LINESTRING (30.4739986 59.9433448, 30.47388644638229 59.943778894173)",node,610288717,Продукты,,,convenience,79.0,11437,1581768943,1581768945,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,549.297,0.549297,1800,60,0.00915495,32.95782,0.0004483482853763
"LINESTRING (30.4739986 59.9433448, 30.47388644638229 59.943778894173)",node,610288717,Продукты,,,convenience,79.0,11436,1581768943,1581768945,,,3,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Косыгина"" ]",,,,533.368,0.533368,4000,60,0.0088894666666666,32.00208,0.0004483482853763
"LINESTRING (30.473551 59.9475457, 30.47362355558228 59.94727107903753)",node,610298724,Евразия,restaurant,,,79.0,24861,10240304080,10240304086,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Энтузиастов"" ]",,,,121.796,0.121796,3600,60,0.0020299333333333,7.30776,0.0002840439852358
"LINESTRING (30.4691378 59.9464091, 30.469213297038184 59.94611914809197)",node,610299678,Градусы,,,alcohol,79.0,24880,10240304090,10240304088,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Энтузиастов"" ]",,,,163.145,0.163145,3600,60,0.0027190833333333,9.7887,0.0002996196117498
"LINESTRING (30.469366 59.9464996, 30.4694490762038 59.94618053975098)",node,610299679,Верный,,,supermarket,79.0,24880,10240304090,10240304088,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Энтузиастов"" ]",,,,163.145,0.163145,3600,60,0.0027190833333333,9.7887,0.0003296984958142
"LINESTRING (30.2745755 59.9376091, 30.274695990098202 59.93774910967826)",node,611223160,Женская консультация № 16,doctors,,,51.0,453,308260,10972322922,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",1,"[ ""12-13-я линии В.О."" ]",,,,454.595,0.454595,3600,60,0.0075765833333333,27.2757,0.0001847175513303
"LINESTRING (30.4075562 59.8360448, 30.40734673423735 59.83686315522906)",node,616507075,,pharmacy,,,94.0,12633,1701090626,106192933,,,2,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""улица Ярослава Гашека"" ]",,,,485.063,0.485063,3600,60,0.0080843833333333,29.10378,0.0008447373477285
"LINESTRING (30.3980625 59.8284987, 30.397639757670827 59.82807077888548)",node,616507120,Пятёрочка,,,supermarket,94.0,12548,1700976790,1700976807,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Купчинская улица"" ]",,,,82.489,0.082489,3600,60,0.0013748166666666,4.94934,0.0006015210363098
"LINESTRING (30.2904344 59.8120158, 30.2941142 59.8133316)",node,621446068,Пятёрочка,,,supermarket,84.0,4088,366666877,1228540234,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Пилотов"" ]",,,,473.905,0.473905,1800,60,0.0078984166666666,28.4343,0.0039079736027773
"LINESTRING (30.2904344 59.8120158, 30.2941142 59.8133316)",node,621446068,Пятёрочка,,,supermarket,84.0,8568,1228540234,366666877,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Пилотов"" ]",,,,473.905,0.473905,1800,60,0.0078984166666666,28.4343,0.0039079736027773
"LINESTRING (30.3525082 59.8732496, 30.352526262595468 59.87311161864438)",node,632754407,,car_wash,,,81.0,14885,2003932097,2003932093,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Кузнецовская улица"" ]",,,,62.257,0.062257,3600,60,0.0010376166666666,3.73542,0.0001391585852693
"LINESTRING (30.4663315 59.866508, 30.466441508070197 59.866639912454886)",node,633571432,Ромашка,pharmacy,,,25.0,23686,9072162254,1843297862,,,2,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Обуховской Обороны"" ]",,,,205.606,0.205606,3600,60,0.0034267666666666,12.33636,0.0001717634165412
"LINESTRING (30.314548 59.862609, 30.31422109616738 59.862590556185054)",node,636823212,Алоэ,pharmacy,,,84.0,24998,10242127521,2817539056,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Варшавская улица"" ]",,,,120.862,0.120862,3600,60,0.0020143666666666,7.25172,0.0003274237164448
"LINESTRING (30.3787712 59.8554385, 30.378680175489652 59.855957719750215)",node,638679771,В шоколаде,,,beauty,95.0,5370,564121282,1701091085,,,4,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Славы"" ]","[ ""very_good"" ]",,,66.259,0.066259,8800,60,0.0011043166666666,3.97554,0.0005271381322757
"LINESTRING (30.3794036 59.8556815, 30.379335049198076 59.85607252578104)",node,638679785,Озерки,pharmacy,,,95.0,5370,564121282,1701091085,,,4,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Славы"" ]","[ ""very_good"" ]",,,66.259,0.066259,8800,60,0.0011043166666666,3.97554,0.000396989135718
"LINESTRING (30.2234066 59.8562287, 30.224756697933557 59.85424186044425)",node,640444992,Пятёрочка,,,supermarket,18.0,14271,1911633802,6300672,,,3,"[ ""secondary"" ]","[ ""asphalt"" ]",1,"[ ""проспект Маршала Жукова"" ]",,,,573.556,0.573556,4000,60,0.0095592666666666,34.41336,0.0024021440111924
"LINESTRING (30.477261 59.8830466, 30.477253245624468 59.88309448262708)",node,641893513,"Одежда, Обувь, Сумки",,,clothes,23.0,5286,502842641,443007372,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,928.173,0.928173,1800,60,0.01546955,55.69038,4.85064564351436e-05
"LINESTRING (30.4753903 59.8826794, 30.47537240676338 59.88278988925513)",node,641900674,Ажур,cafe,,,23.0,5286,502842641,443007372,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,,,,928.173,0.928173,1800,60,0.01546955,55.69038,0.00011192874258
"LINESTRING (30.31305 59.8687791, 30.313828278595032 59.86882197326396)",node,642164934,Пятёрочка,,,supermarket,82.0,16956,2823889767,2823889769,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""Варшавская улица"" ]","[ ""very_good"" ]",,,147.813,0.147813,1800,60,0.00246355,8.86878,0.0007794585866149
"LINESTRING (30.31305 59.8687791, 30.313828278595032 59.86882197326396)",node,642164934,Пятёрочка,,,supermarket,82.0,16958,2823889769,2823889767,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""Варшавская улица"" ]","[ ""very_good"" ]",,,147.813,0.147813,1800,60,0.00246355,8.86878,0.0007794585866149
"LINESTRING (30.3725092 59.8555305, 30.372532832501953 59.85534605249865)",node,642355840,Газпромбанк,bank,,,92.0,9492,1375049533,26057606,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",1,,"[ ""very_good"" ]",,,465.994,0.465994,1800,60,0.0077665666666666,27.95964,0.0001859553061941
"LINESTRING (30.3821077 59.8527835, 30.382400091417637 59.853055576314055)",node,643815000,Пятёрочка,,,supermarket,95.0,12725,1701090995,1701090986,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Будапештская улица"" ]",,,,132.668,0.132668,3600,60,0.0022111333333333,7.96008,0.0003993973732734
"LINESTRING (30.387962 59.8491209, 30.388056643980594 59.84875144475863)",node,643977152,Горздрав,pharmacy,,,95.0,2507,192796984,1701090901,,,4,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""улица Димитрова"" ]","[ ""very_good"" ]",,,85.586,0.085586,8800,60,0.0014264333333333,5.13516,0.00038138518382
"LINESTRING (30.3217891 59.9253529, 30.321708824357444 59.9252066844834)",node,646730288,Райффайзен,bank,,,42.0,3891,308641585,1570984707,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Ефимова"" ]",,,,414.855,0.414855,1800,60,0.00691425,24.8913,0.0001668027460287
"LINESTRING (30.325295 59.85308, 30.32529035016284 59.853399897651734)",node,648312445,ВТБ,bank,,,83.0,661,353572,353570,,,4,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""улица Типанова"" ]","[ ""very_good"" ]",,,288.648,0.288648,8800,60,0.0048108,17.31888,0.000319931443549
"LINESTRING (30.3250023 59.8537618, 30.325007620126325 59.85339578806036)",node,648312452,Петербургские аптеки,pharmacy,,,83.0,661,353572,353570,,,4,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""улица Типанова"" ]","[ ""very_good"" ]",,,288.648,0.288648,8800,60,0.0048108,17.31888,0.0003660506026537
"LINESTRING (30.3268314 59.8536827, 30.326835184253667 59.85342235241787)",node,648312459,Профи Клиник,dentist,,,83.0,661,353572,353570,,,4,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""улица Типанова"" ]","[ ""very_good"" ]",,,288.648,0.288648,8800,60,0.0048108,17.31888,0.0002603750834765
"LINESTRING (30.3278605 59.8547941, 30.327858110456344 59.85496428751216)",node,648312470,Blues and Jeans,,,clothes,83.0,14342,1929591516,255352804,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Авиационная улица"" ]",,,,288.849,0.288849,3600,60,0.00481415,17.33094,0.00017020428671
"LINESTRING (30.3251952 59.8552166, 30.325197574228348 59.85504763783071)",node,648467315,Дикси,,,supermarket,83.0,1523,22264838,1929591518,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",1,"[ ""Авиационная улица"" ]",,,,293.789,0.293789,3600,60,0.0048964833333333,17.62734,0.0001689788495983
"LINESTRING (30.30855 59.8513847, 30.308543602827683 59.85189142527064)",node,648467356,Перекрёсток,,,supermarket,82.0,5856,684068474,684068480,,,4,"[ ""primary"" ]","[ ""asphalt"" ]",1,"[ ""Ленинский проспект"" ]","[ ""very_good"" ]",,,237.181,0.237181,8800,60,0.0039530166666666,14.23086,0.0005067656497025
"LINESTRING (30.5919925 59.7456788, 30.59232107220171 59.74594900740272)",node,649181703,Магнит,,,supermarket,0.0,5577,649531866,11257996570,,,1,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""площадь Коммуны"" ]",,,,163.008,0.163008,1800,60,0.0027168,9.78048,0.000425407724685
"LINESTRING (30.5820126 59.7424461, 30.581608999935042 59.74262421385106)",node,649226061,Дикси,,,supermarket,0.0,2053,60080405,304199302,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Веры Слуцкой"" ]",,,,324.534,0.324534,1800,40,0.00811335,29.20806,0.0004411547986489
"LINESTRING (30.5820126 59.7424461, 30.581608999935042 59.74262421385106)",node,649226061,Дикси,,,supermarket,0.0,3846,304199302,60080405,,,2,"[ ""tertiary"" ]","[ ""asphalt"" ]",0,"[ ""улица Веры Слуцкой"" ]",,,,324.534,0.324534,1800,40,0.00811335,29.20806,0.0004411547986489
"LINESTRING (30.6046295 59.7490916, 30.60465446174326 59.74934072499474)",node,649226202,Ижора,restaurant,,,0.0,2770,245967596,60080507,,,2,"[ ""residential"" ]","[ ""asphalt"" ]",0,"[ ""улица Труда"" ]",,,,205.153,0.205153,1800,60,0.0034192166666666,12.30918,0.0002503724258575
